ACTIVATION_DATE,CIRCLE_ID,EMIRATE_NAME,SUBS_KEY,MSISDN,ACQUISITION_REGION,ACQUISITION_POS,PRE_POST_IND,CUSTOMER_TYPE,ACQUISITION_SALES_CHANNEL_KEY,ACQUISITION_CIRCLE_HEAD,ACQUISITION_ZONAL_BRANCH_MANAGER,ACQUISITION_AREA_SALES_MANAGER,ACQUISITION_SALES_PARTNER_CHANNEL_KEY,ACQUISITION_DISTRIBUTOR,ACQUISITION_RETAILER,MIGRATION_TYPE,DISCONNECTION_DATE,ACTIVATION_PRODUCT_ID,NETWORK_TYPE,ACTIVATION_HANDSET,FIRST_USE_DATE,FIRST_USAGES_NW_TOWER_ID,FIRST_USAGES_ZONE,CURRENT_STATUS_OF_SUBSCRIBER,RECORD_INSERT_DATE,RECORD_UPDATE_DATE
2018-04-13 00:00:00.000,1,Abu Dhabi,5.07707E+16,507706543,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,12060168,2018-04-13 00:00:00.000,NWAbu Dhabi788,Abu Dhabi,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-13 00:00:00.000,1,Abu Dhabi,5.03527E+16,503527117,Abu Dhabi,Mushrif Mall,2,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,22876385,2018-04-13 00:00:00.000,NWAbu Dhabi933,Abu Dhabi,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-13 00:00:00.000,1,Abu Dhabi,5.02636E+16,502635602,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,no package,3G,35356626,2018-04-13 00:00:00.000,NWAbu Dhabi714,Abu Dhabi,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-13 00:00:00.000,2,Ajman,5.03973E+16,503973387,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,87279725,2018-04-13 00:00:00.000,NWAjman192,Ajman,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-13 00:00:00.000,2,Ajman,5.01084E+16,501084463,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,3G,23863085,2018-04-13 00:00:00.000,NWAjman178,Ajman,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-13 00:00:00.000,6,Sharjah,5.65262E+16,565262434,Sharjah,Sharjah City Centre,1,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,39500532,2018-04-13 00:00:00.000,NWSharjah934,Sharjah,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-13 00:00:00.000,1,Abu Dhabi,5.67442E+16,567441576,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,85644675,2018-04-13 00:00:00.000,NWAbu Dhabi170,Abu Dhabi,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-13 00:00:00.000,7,Um Al Qwain,5.07328E+16,507328226,Um Al Qwain,Safeer Mall,2,Retail,GAA,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,78301644,2018-04-13 00:00:00.000,NWUm Al Qwain426,Um Al Qwain,Active,2018-04-13 00:00:00.000,06-10-2020
2018-04-16 00:00:00.000,6,Sharjah,5.6176E+16,561759823,Sharjah,Sharjah City Centre,2,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,28376094,2018-04-16 00:00:00.000,NWSharjah264,Sharjah,Active,2018-04-16 00:00:00.000,06-10-2020
2018-04-16 00:00:00.000,7,Um Al Qwain,5.01844E+16,501843837,Um Al Qwain,Safeer Mall,1,Retail,GAA,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,99526875,2018-04-16 00:00:00.000,NWUm Al Qwain951,Um Al Qwain,Active,2018-04-16 00:00:00.000,06-10-2020
2018-04-16 00:00:00.000,6,Sharjah,5.01902E+16,501901789,Sharjah,Ansar Mall,1,Retail,FDA,F-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,33380391,2018-04-16 00:00:00.000,NWSharjah297,Sharjah,Active,2018-04-16 00:00:00.000,06-10-2020
2018-04-16 00:00:00.000,4,Fujairah,5.06787E+16,506787092,Fujairah,Safeer Mall,1,Enterprise,DAB,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,65333900,2018-04-16 00:00:00.000,NWFujairah105,Fujairah,Active,2018-04-16 00:00:00.000,06-10-2020
2018-04-16 00:00:00.000,7,Um Al Qwain,5.02987E+16,502987188,Um Al Qwain,Safeer Mall,1,Enterprise,GAB,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,GB,G-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,88087466,2018-04-16 00:00:00.000,NWUm Al Qwain681,Um Al Qwain,Active,2018-04-16 00:00:00.000,06-10-2020
2018-04-16 00:00:00.000,2,Ajman,5.65946E+16,565946086,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,27-05-2016,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,70950308,2018-04-16 00:00:00.000,NWAjman667,Ajman,Inactive,2018-04-16 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,1,Abu Dhabi,5.0282E+16,502819643,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,97688625,2018-04-24 00:00:00.000,NWAbu Dhabi309,Abu Dhabi,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,7,Um Al Qwain,5.09489E+16,509489152,Um Al Qwain,Galleria Mall,2,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,24621745,2018-04-24 00:00:00.000,NWUm Al Qwain792,Um Al Qwain,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,7,Um Al Qwain,5.02617E+16,502616962,Um Al Qwain,Galleria Mall,1,Enterprise,GBB,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,GB,G-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,63812964,2018-04-24 00:00:00.000,NWUm Al Qwain606,Um Al Qwain,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,7,Um Al Qwain,5.0477E+16,504770212,Um Al Qwain,Galleria Mall,1,Enterprise,GBB,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,GB,G-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,33735064,2018-04-24 00:00:00.000,NWUm Al Qwain910,Um Al Qwain,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,1,Abu Dhabi,5.04028E+16,504027716,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,46671878,2018-04-24 00:00:00.000,NWAbu Dhabi441,Abu Dhabi,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,6,Sharjah,5.66212E+16,566211545,Sharjah,Safeer Mall,1,Enterprise,FAB,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,FB,F-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,3G,96791595,2018-04-24 00:00:00.000,NWSharjah196,Sharjah,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,3,Dubai,5.04688E+16,504687828,Dubai,Burjuman Mall,2,Retail,CBA,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,19015242,2018-04-24 00:00:00.000,NWDubai322,Dubai,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,3,Dubai,5.69728E+16,569727599,Dubai,Mirdif City Centre,1,Enterprise,CEB,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,46421737,2018-04-24 00:00:00.000,NWDubai934,Dubai,Active,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,7,Um Al Qwain,5.05492E+16,505491623,Um Al Qwain,Galleria Mall,2,Enterprise,GBB,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,GB,G-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,28-06-2017,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,51870456,2018-04-24 00:00:00.000,NWUm Al Qwain296,Um Al Qwain,Inactive,2018-04-24 00:00:00.000,06-10-2020
2018-04-24 00:00:00.000,1,Abu Dhabi,5.62915E+16,562915199,Abu Dhabi,Mushrif Mall,1,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,25765257,2018-04-24 00:00:00.000,NWAbu Dhabi297,Abu Dhabi,Active,2018-04-24 00:00:00.000,06-10-2020
2018-05-02 00:00:00.000,1,Abu Dhabi,5.66238E+16,566237648,Abu Dhabi,Mushrif Mall,1,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,79641499,2018-05-02 00:00:00.000,NWAbu Dhabi447,Abu Dhabi,Active,2018-05-02 00:00:00.000,06-10-2020
2018-05-02 00:00:00.000,2,Ajman,5.06087E+16,506087194,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,78314738,2018-05-02 00:00:00.000,NWAjman759,Ajman,Active,2018-05-02 00:00:00.000,06-10-2020
2018-05-02 00:00:00.000,5,Ras Al Khaimah,5.67401E+16,567401238,Ras Al Khaimah,RAK Mall,2,Enterprise,EAB,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,EB,E-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,93684649,2018-05-02 00:00:00.000,NWRas Al Khaimah219,Ras Al Khaimah,Active,2018-05-02 00:00:00.000,06-10-2020
2018-05-02 00:00:00.000,2,Ajman,5.0419E+16,504190427,Ajman,Galleria Mall,2,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,27753597,2018-05-02 00:00:00.000,NWAjman106,Ajman,Active,2018-05-02 00:00:00.000,06-10-2020
2018-05-02 00:00:00.000,2,Ajman,5.66213E+16,566213089,Ajman,Galleria Mall,2,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,25019119,2018-05-02 00:00:00.000,NWAjman284,Ajman,Active,2018-05-02 00:00:00.000,06-10-2020
2018-05-03 00:00:00.000,1,Abu Dhabi,5.65971E+16,565970679,Abu Dhabi,Abu Dhabi Mall,2,Enterprise,AAB,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,3G,95424820,2018-05-03 00:00:00.000,NWAbu Dhabi171,Abu Dhabi,Active,2018-05-03 00:00:00.000,06-10-2020
2018-05-03 00:00:00.000,6,Sharjah,5.61426E+16,561425941,Sharjah,Sharjah City Centre,1,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,26326480,2018-05-03 00:00:00.000,NWSharjah893,Sharjah,Active,2018-05-03 00:00:00.000,06-10-2020
2018-05-03 00:00:00.000,2,Ajman,5.09679E+16,509679198,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,29100588,2018-05-03 00:00:00.000,NWAjman353,Ajman,Active,2018-05-03 00:00:00.000,06-10-2020
2018-05-03 00:00:00.000,2,Ajman,5.02195E+16,502194750,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,85996341,2018-05-03 00:00:00.000,NWAjman434,Ajman,Active,2018-05-03 00:00:00.000,06-10-2020
2018-05-03 00:00:00.000,7,Um Al Qwain,5.62962E+16,562961770,Um Al Qwain,Galleria Mall,2,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,23952508,2018-05-03 00:00:00.000,NWUm Al Qwain808,Um Al Qwain,Active,2018-05-03 00:00:00.000,06-10-2020
2018-05-03 00:00:00.000,6,Sharjah,5.0662E+16,506619688,Sharjah,Sahara Centre,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,95755817,2018-05-03 00:00:00.000,NWSharjah511,Sharjah,Active,2018-05-03 00:00:00.000,06-10-2020
2018-05-03 00:00:00.000,5,Ras Al Khaimah,5.01269E+16,501269389,Ras Al Khaimah,Al Naeem Mall,1,Retail,ECA,E-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,3G,80304687,2018-05-03 00:00:00.000,NWRas Al Khaimah296,Ras Al Khaimah,Active,2018-05-03 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,1,Abu Dhabi,5.68621E+16,568620789,Abu Dhabi,Marina Mall,1,Enterprise,ABB,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,22204653,2018-05-05 00:00:00.000,NWAbu Dhabi121,Abu Dhabi,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,2,Ajman,5.05171E+16,505170592,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,28-06-2020,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,46879384,2018-05-05 00:00:00.000,NWAjman476,Ajman,Inactive,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,3,Dubai,5.06357E+16,506356973,Dubai,Burjuman Mall,2,Enterprise,CBB,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,88781889,2018-05-05 00:00:00.000,NWDubai756,Dubai,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,6,Sharjah,5.67552E+16,567552458,Sharjah,Safeer Mall,1,Enterprise,FAB,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,FB,F-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,20419020,2018-05-05 00:00:00.000,NWSharjah523,Sharjah,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,1,Abu Dhabi,5.63931E+16,563931490,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,43490847,2018-05-05 00:00:00.000,NWAbu Dhabi863,Abu Dhabi,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,4,Fujairah,5.63414E+16,563414437,Fujairah,Safeer Mall,1,Enterprise,DAB,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,84202597,2018-05-05 00:00:00.000,NWFujairah347,Fujairah,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,4,Fujairah,5.63508E+16,563507566,Fujairah,Galleria Mall,1,Retail,DBA,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,40798901,2018-05-05 00:00:00.000,NWFujairah633,Fujairah,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,1,Abu Dhabi,5.04502E+16,504501973,Abu Dhabi,World Trade Center Mall,2,Enterprise,ADB,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,26076688,2018-05-05 00:00:00.000,NWAbu Dhabi532,Abu Dhabi,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,1,Abu Dhabi,5.07779E+16,507778547,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,12269478,2018-05-05 00:00:00.000,NWAbu Dhabi452,Abu Dhabi,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,5,Ras Al Khaimah,5.01406E+16,501406049,Ras Al Khaimah,Al Naeem Mall,2,Retail,ECA,E-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,24885632,2018-05-05 00:00:00.000,NWRas Al Khaimah161,Ras Al Khaimah,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,4,Fujairah,5.04275E+16,504275418,Fujairah,Galleria Mall,1,Enterprise,DBB,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,21174319,2018-05-05 00:00:00.000,NWFujairah745,Fujairah,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,6,Sharjah,5.67276E+16,567275552,Sharjah,Sharjah City Centre,1,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,43520725,2018-05-05 00:00:00.000,NWSharjah161,Sharjah,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-05 00:00:00.000,1,Abu Dhabi,5.65955E+16,565954915,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,17226463,2018-05-05 00:00:00.000,NWAbu Dhabi392,Abu Dhabi,Active,2018-05-05 00:00:00.000,06-10-2020
2018-05-06 00:00:00.000,1,Abu Dhabi,5.0178E+16,501779772,Abu Dhabi,Marina Mall,1,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,92900261,2018-05-06 00:00:00.000,NWAbu Dhabi361,Abu Dhabi,Active,2018-05-06 00:00:00.000,06-10-2020
2018-05-06 00:00:00.000,3,Dubai,5.67428E+16,567427631,Dubai,Burjuman Mall,1,Retail,CBA,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,61164202,2018-05-06 00:00:00.000,NWDubai971,Dubai,Active,2018-05-06 00:00:00.000,06-10-2020
2018-05-06 00:00:00.000,1,Abu Dhabi,5.61962E+16,561962279,Abu Dhabi,World Trade Center Mall,2,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,19139110,2018-05-06 00:00:00.000,NWAbu Dhabi961,Abu Dhabi,Active,2018-05-06 00:00:00.000,06-10-2020
2018-05-06 00:00:00.000,2,Ajman,5.04922E+16,504921584,Ajman,Safeer Mall,2,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,10-11-2017,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,3G,22826710,2018-05-06 00:00:00.000,NWAjman399,Ajman,Inactive,2018-05-06 00:00:00.000,06-10-2020
2018-05-06 00:00:00.000,5,Ras Al Khaimah,5.05377E+16,505376523,Ras Al Khaimah,Manar Mall,1,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,65593078,2018-05-06 00:00:00.000,NWRas Al Khaimah612,Ras Al Khaimah,Active,2018-05-06 00:00:00.000,06-10-2020
2018-05-06 00:00:00.000,1,Abu Dhabi,5.03561E+16,503561289,Abu Dhabi,Abu Dhabi Mall,1,Enterprise,AAB,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,95463512,2018-05-06 00:00:00.000,NWAbu Dhabi303,Abu Dhabi,Active,2018-05-06 00:00:00.000,06-10-2020
2018-05-09 00:00:00.000,1,Abu Dhabi,5.69434E+16,569433787,Abu Dhabi,Abu Dhabi Mall,2,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,97997281,2018-05-09 00:00:00.000,NWAbu Dhabi754,Abu Dhabi,Active,2018-05-09 00:00:00.000,06-10-2020
